type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
18,0.010150701738893986,-0.002757733454927802,0.0012176859891042113,0.002615666249766946,-0.005973008926957846,0.0030323078390210867,-0.000711390923243016,0.0015133359702304006,-0.006122342776507139,-0.003973441198468208,-0.00857328437268734,-0.003464424517005682,0.004196095280349255,0.0018857893301174045,0.0021758952643722296,0.0028963421937078238,0.0007226180750876665,0.008774769492447376,0.003270475659519434,-0.009973526000976562,0.0009835651144385338,0.0015031939838081598,-0.0032485465053468943,-0.005287791136652231,-0.00237572961486876,-0.0014184695901349187,0.002023551845923066,-0.0019372316310182214,-0.006156297400593758,-0.007502205204218626,-0.004048528615385294,0.0009916359558701515,0.0028822277672588825,0.0070228069089353085,0.005477788858115673,-0.004324798472225666,-0.003556702518835664,-0.004934417083859444,0.002645753091201186,0.004839370027184486,-0.005409465171396732,-0.008653108961880207,-0.002571891061961651,0.0023311597760766745,-0.0018575401045382023,-0.002329509472474456,0.0017740933690220118,0.000527146621607244,-0.002789403311908245,-0.004719502758234739,0.002868382725864649,0.0018630175618454814,0.00428878515958786,-0.0009353894856758416,-0.0031061023473739624,0.0015107200015336275,-0.007805920671671629,-0.004890790209174156,0.004442853853106499,-0.0037464946508407593,-0.0006157186580821872,0.0002726262609940022,0.0005250381072983146,-0.0034399242140352726,0.004139335360378027,-0.005875526461750269,0.0028702428098767996,-0.006883224938064814,0.006915267091244459,0.004627508576959372,-0.008450120687484741,0.002157595008611679,0.0038433754816651344,-0.0014426507987082005,-0.009892076253890991,-0.002413202542811632,-0.006278582848608494,0.003461678046733141,0.00483070220798254,-0.0015074204420670867,-0.005032423418015242,0.006425034254789352,0.006264938972890377,0.00035604945151135325,0.004621137399226427,-0.0065018003806471825,0.008742337115108967,-0.0034936596639454365,-0.0025636625941842794,0.00029146086308173835,0.0029881822410970926,0.0017479778034612536,0.0030834802892059088,-0.00962726678699255,-0.007678312715142965,0.0023765696678310633,0.009533504955470562,0.00402583135291934,-0.005510943476110697,0.0010705720633268356,0.006264267023652792,0.004411284811794758,-0.0011717823799699545,0.003581710159778595,0.0013859063619747758,0.002821136498823762,-0.0009009180939756334,0.0003601562639232725,0.005051763728260994,0.0005193526740185916,-0.0020931262988597155,0.005815919488668442,-0.0049610259011387825,0.0008686823421157897,0.004139092285186052,-0.0007685008458793163,0.008299924433231354,-0.00035056727938354015,-0.0056676422245800495,0.003942328039556742,0.010346555151045322,0.007938680239021778,-0.0026277725119143724,0.0013603175757452846,0.004969228524714708,0.004725412931293249,0.0025780759751796722,0.0009838792029768229
19,0.010428796522319317,-0.0019531091675162315,0.004546916112303734,-0.002862710738554597,0.003171067452058196,-0.004424002021551132,-0.004834234714508057,-0.0066484492272138596,-0.004152810666710138,-0.001202197978273034,-0.0052757952362298965,-0.008319320157170296,-0.0029198310803622007,-0.005184223875403404,-0.0007094138418324292,0.003176336642354727,-0.002943400526419282,0.010252203792333603,0.0017656971467658877,-0.0014234232949092984,-0.0041420357301831245,0.0028803208842873573,0.0011338317999616265,0.007089069113135338,0.0012319886591285467,-0.0041047860868275166,0.004798058420419693,-0.0027270177379250526,-0.0049066804349422455,-0.001836902927607298,0.0014900702517479658,0.006746093742549419,0.0042189075611531734,-0.0010305829346179962,0.00197110534645617,-0.007220108062028885,0.005479071754962206,0.008331305347383022,0.0032259351573884487,-0.007071696221828461,-0.006778259761631489,0.004538750275969505,-0.00390752824023366,0.0006431391229853034,-0.00017084844876080751,-0.00665111280977726,-0.003005474805831909,0.005637474823743105,-0.006232772953808308,-0.003988208714872599,0.004008390940725803,-0.005016946233808994,0.0034747165627777576,0.002289596712216735,-0.0024867779575288296,-0.002144472673535347,0.0026238886639475822,-0.0006033832323737442,0.002150454092770815,-0.004833020269870758,-0.003358009969815612,-0.0009030993678607047,0.003443199908360839,0.008048116229474545,-0.0038385239895433187,-0.0011550934286788106,0.0018924007890745997,0.002873805584385991,0.005169551353901625,-0.0070922779850661755,0.005089166574180126,-0.0058672865852713585,-0.0063379439525306225,-0.0035439736675471067,-0.004210277926176786,0.00320840603671968,-0.002191517734900117,0.003989680204540491,-0.002974530914798379,-0.007064685225486755,-0.004013975150883198,0.00788530707359314,0.0030275159515440464,0.00551617331802845,0.0009905181359499693,-0.009202252142131329,0.0010377790313214064,0.007265361957252026,-0.001412810874171555,0.004015491344034672,0.0002553149242885411,-0.007082801312208176,-0.006205161567777395,-0.0041017900221049786,-0.0012012962251901627,-0.007146658841520548,0.0004440282064024359,-0.0026888856664299965,-0.007980597205460072,-0.002588423201814294,-0.002761661075055599,0.0035459280479699373,-0.010645815171301365,-0.00345788337290287,-0.009184399619698524,0.002976184245198965,-0.0018711067968979478,-0.0026534018106758595,-0.00372541812248528,0.0016099772183224559,0.0052361381240189075,-0.004414697643369436,0.002970314584672451,-0.001321431016549468,-0.005002469290047884,0.004789390135556459,0.006245441269129515,0.0021314399782568216,0.004084959626197815,-0.001600345247425139,0.010831831954419613,0.004274393897503614,-0.005038044415414333,-0.004359389189630747,0.0011526448652148247,-0.0017106910236179829,0.0039308927953243256,-0.00634864391759038
2,0.015236707404255867,-0.0036447923630476,-0.0013949810527265072,0.007713453844189644,-0.000892076815944165,0.0003978845779784024,-0.010563008487224579,0.004285976756364107,-0.004342597909271717,0.002040274441242218,-0.004858527798205614,-0.009821384213864803,0.007013349793851376,0.009625682607293129,-0.0062125748954713345,-0.0009129766258411109,-0.0017255088314414024,0.011777020990848541,0.0005495522054843605,-0.003503713756799698,-0.0012590752448886633,0.00043484545312821865,0.0045755160972476006,0.006369709502905607,-0.0104528134688735,0.004926236346364021,0.007585037499666214,0.006684879306703806,-0.00019677063392009586,-0.0007359697483479977,0.006904288195073605,0.008547485806047916,-0.0030359546653926373,-0.0009317451622337103,0.00017936415679287165,-0.0005726304370909929,0.005352379754185677,0.009308595210313797,0.0037822171580046415,-0.009014017879962921,0.0041114771738648415,-0.011068393476307392,-0.0018218794139102101,-0.01088259182870388,-0.0005154351238161325,0.002983642742037773,-0.0007032782305032015,-0.0060457829385995865,-0.0006520817405544221,-0.004507190082222223,0.0022666947916150093,0.0005029513267800212,0.012583061121404171,0.010121350176632404,-0.0007359862211160362,-0.0033112813252955675,0.0022137861233204603,-0.002489314880222082,-0.008317863568663597,-0.007361697033047676,-0.013346264138817787,0.002705264836549759,0.0061172666028141975,0.00928620994091034,0.009323138743638992,-0.0053116874769330025,-0.005353527143597603,-0.0012939650332555175,0.001872843480668962,-0.009898178279399872,-0.0020254061091691256,0.006568363402038813,0.0017703204648569226,-0.001019917894154787,-0.0034826386254280806,-0.007305346429347992,0.001493966905400157,-0.005862309597432613,0.006152681075036526,-0.0059774271212518215,0.0037819736171513796,-0.003899048315361142,0.0009647934348322451,-0.009256094694137573,-0.007825088687241077,-0.001809408189728856,0.013523926958441734,-0.0018755923956632614,0.004973832983523607,-0.009000379592180252,0.003207684261724353,-0.0028223071713000536,-0.009186560288071632,-0.005970016587525606,0.006139805074781179,0.0063881101086735725,0.012246125377714634,0.007021832279860973,0.004451574757695198,-0.0004198823298793286,0.002744806930422783,0.0050354162231087685,-0.013487989082932472,0.003985296934843063,-0.005007852800190449,-0.009447543881833553,-0.007578851189464331,-0.005873606540262699,-0.0007481088978238404,0.001442758715711534,0.005386028904467821,-0.00606606574729085,0.007404181640595198,-0.006810197606682777,0.0036069778725504875,-0.00505078723654151,-0.0006240795482881367,0.008722729980945587,-0.003600151278078556,0.011511162854731083,0.006432882510125637,1.9155630070599727e-05,0.00223464029841125,0.0018412243807688355,0.00674396799877286,-0.0021385529544204473,-0.0038118246011435986,-0.00010982499225065112
20,0.008875807747244835,-0.0046933419071137905,0.0007508243434131145,0.0070100328885018826,0.0003035014378838241,-0.00529535161331296,-0.0022491207346320152,0.0021220999769866467,-0.005508021451532841,0.00613697525113821,-0.009277690201997757,0.00684815039858222,0.006932166870683432,0.007954399101436138,-0.005918686743825674,-0.007511184550821781,0.007211666088551283,0.0010888974647969007,-0.003326450940221548,-0.0008156435796990991,-0.0007738120038993657,-0.0039957123808562756,0.00438714399933815,-0.0009773527272045612,-0.009995927102863789,0.0015414439840242267,0.009096764959394932,0.005066679324954748,0.008108667097985744,-0.0060733468271791935,0.003268427914008498,0.007338913157582283,-0.007533634081482887,0.007556921802461147,0.0024463932495564222,0.001537830801680684,-0.0010012465063482523,0.007362238131463528,0.0006640111678279936,-0.0046721287071704865,-0.004981997888535261,-0.009365166537463665,-0.0030683809891343117,-0.007153134793043137,-0.0012857336550951004,0.0060387104749679565,0.002882018219679594,0.003906515426933765,-0.007457931991666555,9.945627971319482e-05,0.0041836160235106945,0.0012337742373347282,0.00478483596816659,0.003790522227063775,-0.006571978330612183,-0.004770179744809866,-0.003063366049900651,-0.0016846676589921117,-0.006534762680530548,-0.0006992132985033095,-0.004567397758364677,0.0009776479564607143,-0.004686593543738127,-0.003142823465168476,-0.0010121099185198545,-0.00490462314337492,-0.007599088363349438,0.0023739226162433624,0.008366284891963005,0.004551597870886326,0.006338125094771385,-0.005970352329313755,-0.002834048354998231,-0.0013709921622648835,0.004364849533885717,0.003441683016717434,0.0032567766029387712,0.004210211802273989,-0.003867389867082238,-0.00488296477124095,-0.0027087796479463577,0.006476057693362236,-0.005893893539905548,0.002173552755266428,0.004098852165043354,-0.007435539737343788,0.006732085719704628,-0.00291542150080204,0.0019765119068324566,-0.0021950798109173775,0.004214862361550331,0.005786411464214325,-0.0072446647100150585,0.004737751092761755,0.0020920748356729746,-0.0015526427887380123,0.006550215650349855,0.004616644699126482,-0.004173584748059511,-0.004179909359663725,0.0066275629214942455,-0.002242568414658308,-0.005774914287030697,-0.007360008545219898,-0.0024459760170429945,-0.0021867190953344107,-0.004974923096597195,-0.006665704771876335,-0.0005057985545136034,0.006047947332262993,0.00636225426569581,0.002321918960660696,-0.004774059634655714,0.0016444206703454256,0.007570380810648203,0.0010568415746092796,0.007211356423795223,0.0078008053824305534,0.002945908112451434,0.003902049968019128,0.00738231185823679,0.0008443818078376353,-0.008631447330117226,-0.002743744058534503,-0.00405817199498415,0.0041375672444701195,-0.0048156320117414,0.00651763379573822
21,0.0008155145333148539,-0.004716901574283838,-0.0006326904403977096,0.0007457661558873951,0.004207459744066,-0.005128106102347374,-0.00031874707201495767,0.002529389690607786,0.002654475625604391,-0.00644712382927537,0.004589234013110399,-0.007855016738176346,-0.005693463608622551,0.004996013827621937,0.0020316613372415304,0.0010241919662803411,-0.0029960176907479763,0.00828783493489027,0.004614696837961674,-0.002271512057632208,-2.7021747882827185e-05,-0.004873968660831451,0.0012657439801841974,-0.0024434553924947977,0.005560202058404684,0.004036846570670605,0.007755046710371971,-0.001412885612808168,0.004995251074433327,-0.006361096166074276,0.0011093058856204152,0.010673796758055687,-0.005469894502311945,-0.0013224525609984994,-0.004836634732782841,-0.00016791943926364183,-0.004095746669918299,-0.0007011201814748347,-0.0009373988723382354,-0.005754020996391773,-0.0010699848644435406,0.0031773182563483715,0.007439215201884508,-0.007479786407202482,0.004499637521803379,0.0028714716900140047,-0.006541513837873936,0.007078111637383699,-0.006882544606924057,-0.0008918932871893048,0.00409714924171567,-0.0005801360821351409,0.0039498284459114075,-0.005563808139413595,-0.0012355339713394642,-0.006395990494638681,0.003891921369358897,0.0022723653819411993,-0.0010420911712571979,0.004533361177891493,-0.010339834727346897,-0.006749607622623444,-0.007022129371762276,-0.004968199413269758,0.005274281837046146,0.002405013656243682,-0.004502524621784687,0.004138198681175709,0.0021333328913897276,-0.006035694386810064,-0.002512993523851037,0.005804994609206915,0.007057785056531429,0.006050068885087967,0.0008454436319880188,0.005720718298107386,-0.0031335148960351944,0.007227651309221983,0.004844319075345993,-0.007016126532107592,-0.0017562867142260075,0.005606908351182938,-0.00381093961186707,-0.0062784235924482346,0.0024469068739563227,-0.0011120315175503492,-0.004565415903925896,0.007808637339621782,0.0019881934858858585,-0.0013271912466734648,0.0028521998319774866,-0.0012240340001881123,-0.006520412862300873,-0.005488709080964327,-0.006669466383755207,0.002233827719464898,-0.00160368368960917,0.009400537237524986,0.006303790025413036,-0.004799270071089268,-0.007491483353078365,-0.0005062210839241743,0.00365893985144794,0.007007995620369911,0.000700287171639502,-0.006555125582963228,-0.0014349962584674358,-0.004631334450095892,0.0009477164130657911,-0.0029874821193516254,0.003182720858603716,0.002709881868213415,-0.0025406924542039633,-0.003310056170448661,0.006090256851166487,0.00456196628510952,-0.0005584168829955161,-0.0030337723437696695,-0.004975072108209133,0.008825414814054966,0.0040774866938591,-0.003124743001535535,-0.003062000498175621,0.0008452101610600948,0.007816779427230358,-0.0015468582278117537,-0.00761593459174037,-0.0068230764009058475
22,0.0021045280154794455,-0.00923989899456501,-0.0008801872027106583,0.008649908937513828,0.0020928075537085533,0.0008054053178057075,-0.0025559260975569487,0.00669881934300065,-0.0027939332649111748,0.004544361028820276,0.0007019844488240778,-0.0039871144108474255,-0.0022933881264179945,0.006755993235856295,0.006147277541458607,-0.007076299283653498,-0.0031071407720446587,0.0092952074483037,0.0001332486717728898,0.004786215722560883,0.0032247251365333796,0.009179370477795601,0.002604949986562133,-0.0007400726317428052,-0.009073285385966301,-0.002606153953820467,-0.0026228236965835094,0.006008622236549854,-0.002011071192100644,0.00135088583920151,-0.0027818079106509686,-0.00374667439609766,0.004576708190143108,-0.0011678329901769757,0.0028639512602239847,-0.007387985475361347,0.002496371977031231,0.002902885200455785,-0.004320020787417889,0.004187494516372681,-0.002323585096746683,0.005640789400786161,0.007541790138930082,0.005361758638173342,-0.007204042747616768,0.0024325561244040728,-0.00015281357627827674,0.002864136826246977,-0.006421705707907677,0.004066037479788065,-0.001239507575519383,-0.006460605189204216,-0.003032749518752098,0.008686954155564308,-0.00042637926526367664,0.0053766947239637375,-0.002214903710409999,-0.0028665491845458746,0.00628137169405818,-0.005070101004093885,-0.009084612131118774,-0.0021435271482914686,0.005345816258341074,-0.002888305112719536,-0.0014554162044078112,0.0032774207647889853,-0.004206555429846048,0.004103169776499271,0.008598484098911285,0.002162941498681903,-0.004217569716274738,-0.0037772897630929947,0.0009741486283019185,0.003755325684323907,-0.0043535917066037655,-0.006026372313499451,-0.0018386594019830227,-0.006557590328156948,-0.0047856285236775875,-0.004220135044306517,0.007972508668899536,-0.002844605827704072,-0.002947367262095213,-0.009469817392528057,0.0030812383629381657,0.0018258894560858607,0.0031912510748952627,-0.003096330212429166,0.006496024783700705,-0.006408934015780687,0.0032568720635026693,-0.0025380663573741913,-0.005061249248683453,0.0036273817531764507,-0.007012431975454092,-0.006112768314778805,0.0026907664723694324,0.004112090449780226,-0.005861719138920307,0.007234099321067333,0.004153500776737928,0.002990579465404153,-0.00500786816701293,0.004306062124669552,-0.0016672167694196105,-0.00701307225972414,-0.002519273664802313,0.0029145933222025633,-0.006549134850502014,0.008282502181828022,0.006655059289187193,0.003553651738911867,-0.0008273797575384378,-0.002135301474481821,-0.0010987874120473862,0.0017780126072466373,0.00045894357026554644,0.0033590581733733416,-0.00102189090102911,0.005813947878777981,-0.0031220512464642525,-1.719281863188371e-05,-0.007262814324349165,0.00933366734534502,0.004063885658979416,0.006120412610471249,0.003902364056557417,0.0014508399181067944
23,0.004021881148219109,-0.009831780567765236,0.0011572845978662372,-4.641667692339979e-05,-0.003829436842352152,-0.003937785048037767,0.0011888386216014624,-0.001788690104149282,0.0007266677566803992,0.007080113049596548,-0.009714212268590927,0.005327305290848017,0.0022763139568269253,-0.00419279420748353,-0.0025450652465224266,-0.005958030465990305,-0.005496906582266092,0.008115584962069988,-0.003177215112373233,-0.005640086252242327,-0.005514973774552345,0.0013312784722074866,0.0016247191233560443,0.004919444210827351,-0.0069450875744223595,-0.006109880283474922,0.002704814076423645,0.0018097632564604282,0.002606151159852743,0.0044485884718596935,0.011101096868515015,0.012931299395859241,0.0034947313833981752,0.0033714415039867163,0.002846627729013562,-0.005241016857326031,-0.00282873772084713,-0.0017665373161435127,0.009352837689220905,-0.0031055533327162266,0.0003837664262391627,-0.004421773832291365,0.004779416136443615,-0.007431806065142155,-0.0077216471545398235,-0.008615435101091862,0.0034720790572464466,0.005781888030469418,-0.006738654337823391,-0.0037628302816301584,0.002493486041203141,0.006446132902055979,0.011310664005577564,0.0018756610807031393,0.0012774319620802999,-0.00714641809463501,0.005847105290740728,-0.0045045409351587296,0.004457865376025438,-0.009412525221705437,-0.010582772083580494,-0.004052500240504742,-0.0064369491301476955,0.0005903724231757224,0.008077188394963741,0.009479505009949207,-0.004479337017983198,0.005673820618540049,0.0055094026029109955,-0.008055700920522213,-0.008923301473259926,-0.002864629263058305,-0.007316607516258955,-0.004279695451259613,-0.0041498346254229546,-0.000518587592523545,-0.002550492063164711,0.0025431823451071978,0.0016655897488817573,0.0027718963101506233,-0.00643653841689229,0.0013584286207333207,0.008443489670753479,0.0037076803855597973,-0.008212524466216564,-0.0019130664877593517,0.011690144427120686,0.0025254106149077415,-0.00013025844236835837,-0.0009244770626537502,-0.000837997067719698,-0.007090508472174406,-0.005362978205084801,-0.006157162133604288,0.0016141098458319902,-0.005966056603938341,0.012526226229965687,-1.6153480828506872e-06,-0.0012677893973886967,0.0065577225759625435,-0.0009564487263560295,0.006185177713632584,-0.014711895026266575,0.0037374156527221203,-0.0021045382600277662,5.933442025707336e-06,-0.007795761339366436,-0.0011775126913562417,-0.0004436167364474386,-0.000579763320274651,0.006497680209577084,0.0007634268258698285,-0.00038799422327429056,-9.726644202601165e-05,0.0004522708186414093,-0.0015807743184268475,0.004637667443603277,-0.0017100966069847345,0.0037511298432946205,0.007073650602251291,0.014346841722726822,0.0012018458219245076,0.004987874533981085,0.010747339576482773,0.005486675538122654,-0.0015453719533979893,-0.0057115075178444386,-0.00478979479521513
24,0.01127553079277277,-0.0068653118796646595,0.0013509481213986874,0.006637493148446083,-0.006523061543703079,0.0010525851976126432,-0.0011845962144434452,0.00917053408920765,0.004883293062448502,0.005756912752985954,-0.0027344576083123684,-0.0027356455102562904,0.006529263686388731,-0.0034551252610981464,1.7077458323910832e-05,-0.003266147105023265,0.0051902891136705875,0.004057419020682573,-0.005003675352782011,-0.009030032902956009,0.0006713829352520406,-0.002246757037937641,0.001980288652703166,0.0007401593611575663,0.0033642444759607315,-0.0052472264505922794,0.007944776676595211,-0.006503861863166094,-0.006473347079008818,-0.006071477197110653,-0.00556913623586297,0.0019452078267931938,-0.008044643327593803,0.006464812904596329,-0.005418623331934214,0.002606487600132823,-0.0018762735417112708,0.007276714779436588,0.007455555722117424,-0.007740601897239685,0.005076176952570677,-0.010363413952291012,-0.0030868533067405224,0.0013610573951154947,-0.0051947105675935745,-0.0036186999641358852,0.006015288643538952,0.005488014779984951,0.0023366236127913,0.0034408895298838615,-0.008464409038424492,0.005801251158118248,0.005218727979809046,0.004613715689629316,-0.001539458753541112,-0.0004510871949605644,0.0023675926495343447,0.002990246517583728,-0.007768681272864342,0.00398997962474823,-0.011575265787541866,0.0021767239086329937,0.005192745476961136,-0.001650454243645072,0.0064443862065672874,-0.00011893390910699964,0.0049690003506839275,-0.002407107036560774,-0.007000136189162731,-0.0030539585277438164,-0.006287788040935993,-0.0011393859749659896,0.0011782763758674264,-0.007609534077346325,-0.0026676026172935963,-0.0049622016958892345,-0.005530460271984339,-0.0018324579577893019,0.000720788084436208,-0.0022726324386894703,-0.004385756328701973,0.0012794452486559749,0.0025997254997491837,0.0002770640712697059,-0.003463572124019265,0.003611708525568247,-0.0013457167660817504,-0.0011195003753528,0.0070776804350316525,-0.002363510662689805,0.007187035400420427,-0.005975380074232817,0.002786139026284218,-0.008582026697695255,0.0010018623434007168,0.0016149297589436173,0.009623254649341106,0.009386822581291199,0.002956799929961562,-5.60835178475827e-05,0.0023130865301936865,0.005560087040066719,0.0007154355989769101,-0.00570024223998189,-0.0016035502776503563,0.004716216120868921,0.0006327894516289234,-0.0028432642575353384,-0.006192538887262344,0.0018384380964562297,-0.005749317351728678,-0.009471028111875057,-0.0006863412563689053,0.0015719977673143148,0.008293797262012959,-0.004097086377441883,0.006149520631879568,0.005373574793338776,-0.00031253084307536483,0.008964654989540577,-0.0016143608372658491,-0.001212700386531651,0.004691982641816139,0.002785608870908618,0.008372295647859573,-0.0032531453762203455,-0.0009429655037820339,0.0049246568232774734
25,0.005476051941514015,-0.012925831601023674,-0.001347719575278461,-0.0026948663871735334,-0.005144110415130854,-0.0017550626071169972,-0.002669022884219885,0.006783801596611738,-0.003561384044587612,-0.0014808931155130267,-0.005712034646421671,-0.007289314642548561,-0.005302072502672672,-0.0007132113096304238,-0.0027336301282048225,-0.0065213581547141075,0.007021200377494097,0.011453522369265556,0.004238652065396309,-0.002940772334113717,-0.003478569444268942,0.010054086335003376,0.006844475399702787,-0.00043646676931530237,0.00012618451728485525,-0.001438430743291974,0.0021033925004303455,-0.007753890473395586,0.007068015169352293,-0.002968922723084688,0.0019911183044314384,0.014218324795365334,0.004575904458761215,0.005451933480799198,0.006871446501463652,-0.002743514720350504,-0.0033377548679709435,0.007596134673804045,-0.0013099191710352898,-0.003774682991206646,-0.006309168878942728,-0.0010166169377043843,0.0017626088811084628,-0.00446303328499198,-0.00931934081017971,-0.0055593703873455524,-0.0008454191265627742,-0.006920265033841133,0.004885783419013023,0.0006999151082709432,0.003894329536706209,0.010238043032586575,0.007675158325582743,0.0111935930326581,-0.0020939274691045284,-0.0016277327667921782,-0.0017702800687402487,-0.008851754479110241,0.004320851992815733,-0.009902769699692726,-0.0074999090284109116,0.006849321071058512,-0.006948249414563179,0.006242658942937851,-3.2573541830061004e-05,0.008754954673349857,-0.0009409130434505641,-0.0027352203615009785,0.005601844750344753,0.0022184522822499275,-0.0035951659083366394,0.0009323309059254825,0.0025540506467223167,-0.005181692540645599,-0.008372477255761623,0.005606924183666706,-0.011811444535851479,-0.003950662445276976,-0.0019072890281677246,-0.0067999172024428844,0.002285503316670656,-0.004586304537951946,-0.0038637651596218348,-0.010961431078612804,0.003920850344002247,-0.005339397117495537,0.014276315458118916,0.0022988545242697,0.006307810544967651,0.0001487000990891829,0.0017922092229127884,-0.006233931519091129,-0.004700842313468456,0.001360495574772358,0.0006746542640030384,-0.0031169678550213575,0.015985554084181786,0.0035112372133880854,-0.007114804349839687,-0.0004992464673705399,-0.0009913532994687557,-8.998941484605893e-05,-0.012249353341758251,-0.002288363641127944,-0.0029715141281485558,-0.0005854604532942176,-0.0032577975653111935,0.002410746179521084,0.002330338815227151,0.0008077379316091537,-0.004617394879460335,-0.0011813703458756208,0.01002825703471899,-0.0011520631378516555,0.010064990259706974,-0.008614114485681057,-0.0021827290765941143,-0.005140833556652069,-0.004392468370497227,0.005523365922272205,0.007083238568156958,0.0037620028015226126,-0.0004950037691742182,-0.0023504924029111862,0.003895457135513425,0.008984128944575787,0.0029162769205868244,-0.00037296023219823837
26,0.000776096188928932,-0.0026053988840430975,-0.0007471423014067113,-0.005481434520334005,-0.0032368958927690983,-0.005115983542054892,0.00035292041138745844,0.008731458336114883,0.00193496304564178,0.0026194488164037466,-0.009530138224363327,-0.0070112780667841434,0.0036640060134232044,0.0019125196849927306,-0.006196666043251753,0.0027506020851433277,0.0031059649772942066,-0.0022216937504708767,-0.005569976754486561,-0.005388558842241764,-0.005600570701062679,0.008260092698037624,-0.0018867014441639185,-0.0006691096932627261,-0.008169601671397686,0.006231874227523804,0.002883264562115073,0.007519959006458521,0.0021461518481373787,-0.004742147400975227,-0.003868554951623082,0.002695657080039382,-0.006091187242418528,-0.001635938766412437,0.006647525820881128,-0.008038794621825218,-0.006701867561787367,-0.0059867361560463905,0.009098098613321781,-0.0069111790508031845,-0.005941275507211685,0.0010924008674919605,-0.004802944604307413,-0.009595967829227448,-0.009599873796105385,0.0019007641822099686,0.0023501880932599306,-0.004744406323879957,-0.00273562571965158,0.003721965942531824,-0.00842774286866188,-0.0019355806289240718,0.008806562051177025,-0.0020277793519198895,-0.003833592403680086,-0.008258353918790817,-0.005617041606456041,0.002584344008937478,-0.007926518097519875,0.00586556876078248,-0.008104152977466583,0.007423017174005508,-0.007264417130500078,0.005164667498320341,-0.004486296325922012,-0.0006439934950321913,-5.7989880588138476e-05,-0.0031068690586835146,-0.0063356258906424046,-0.0008986595785245299,0.0032123264390975237,0.0010310126235708594,-0.000657297030556947,0.002149078296497464,0.005001953337341547,0.004455807618796825,-0.008755337446928024,0.008289740420877934,0.00041611530468799174,-0.0026298745069652796,0.003661088179796934,0.0027888943441212177,0.0007595710922032595,-0.009156706742942333,-0.006092806346714497,-0.005411418620496988,0.010765145532786846,-0.004754994530230761,-0.0008046451839618385,-0.003479887032881379,-0.001700744847767055,-0.00873687956482172,0.0036379399243742228,-0.00021096358250360936,0.005851049907505512,-0.007677802350372076,0.005372173618525267,0.0021129478700459003,-0.002243555150926113,-0.00015698866627644747,0.0072308992967009544,0.005985684227198362,0.0023645961191505194,-0.005339950788766146,-0.009003917686641216,-0.0074509489350020885,0.0035429242998361588,-0.0014447893481701612,-0.0006840342539362609,-0.0001116001294576563,0.0014896091306582093,0.00401627691462636,-0.00584857352077961,0.005860058590769768,0.00952145829796791,-0.0031593041494488716,-0.0028312948998063803,0.007468560244888067,0.0008807817939668894,0.009694553911685944,0.00645464239642024,-0.0052427067421376705,0.0008717724122107029,0.00223659910261631,0.0010629042517393827,-0.003944904077798128,-0.002132534747943282,0.001454654848203063
